RN,HN,Y_lat,X_long,Y_utm,X_utm,R_G,R_G_1085,A_Glac,A_Agr,A_Bog,A_L,A_For,A_Mount,A_U,A_LE,H_10,H_20,H_30,H_40,H_50,H_60,H_70,H_80,H_90,H_MAX,H_MIN,H_F,Y_G_Lat,X_G_Long,Y_G_UTM,X_G_UTM,C_S,R_TL_net,P_Jan,P_Feb,P_Mar,P_Apr,P_Mai,P_Jun,P_Jul,P_Aug,P_Sep,P_Oct,P_Nov,P_Dec,T_Jan,T_Feb,T_Mar,T_Apr,T_Mai,T_Jun,T_Jul,T_Aug,T_Sep,T_Oct,T_Nov,T_Dec,T_N,W_Jan,W_Feb,W_Mar,W_Apr,W_Mai,W_Jun,W_Jul,W_Aug,W_Sep,W_Oct,W_Nov,W_Dec,ID,R_L_sqrt,log_R_G_1085,Q_N_cuberoot,T_Feb_sqrd,T_Mar_cubed,W_Mai_sqrt,A,C_L,Q_N,R_L,O,R_TL,P_N,P_Med1Max,P_Med2Max,P_Med3Max,P_Med4Max,P_Med5Max,P_S,W_N,W_Med1Max,W_Med2Max,W_Med3Max,W_Med4Max,W_Med5Max,Q_N_SN,A_P,D,D_net,M_200_h,M_200_d,M_200_d_SN
12,113,60.0432053,9.6340256,6668354,201308,15.12201384,13.7000023,0,2.53250936,7.647350852,4.442678899,71.56276246,10.01491124,0.090748623,1.193150959,228,355,428,495,597,704,789,893,1001,1463,103,1360,60.16148251,9.380774921,6682618.395,188508.5406,10.78694536,983257.8961,49.6696392,35.95574567,44.54230777,38.66952043,62.41091623,75.1203419,89.41639117,91.98363723,89.69043197,94.57231717,74.65133457,49.75156173,-8.584371076,-7.954907448,-4.638841715,0.090914851,6.41806741,11.53593495,12.79771253,11.41305255,6.774783319,2.446055669,-3.426358166,-6.978698788,1.657778674,5.148916667,6.310446667,17.59799333,129.51914,219.61055,91.02683667,100.6477967,102.1627267,98.00240667,87.43969,28.54041333,10.14162667,12-113,7.76165568184971,2.68784765024726,2.5707773191785,63.2805525062459,-99.8225504356461,14.8192628021774,703.450000124354,46.0464066882559,16.9900000053716,60.2432989235899,193592.40641648,1162592.87996947,796.434144637784,30.824358999236,43.3448719885075,52.1242880232864,59.3554134977216,65.6015670091927,56.712717493417,896.148543150197,75.3918249709602,68.4949693893617,36.2320762954726,49.4779884550278,80.4654097875261,765.459107241959,3.63366525506698,1652.70152024212,1397.76515182246,25.000000003295,91.0000000439667,81.0000000265325
139,25,64.4885101,13.4096584,7152409,423580,14.89743222,12.2125383,0,0.64,15.12,12.44,48.32,19.6,0.01,4.684253617,409,464,507,538,563,599,640,699,801,1384,353,1031,64.44516781,13.59361509,7147365.215,432358.8529,6.960984899,1047854.794,71.7064404,50.80617227,47.26491483,36.88195387,33.5980892,53.60526817,78.65189253,71.93694773,90.12902297,79.9329854,65.0414652,82.82846137,-9.936311994,-9.157822014,-6.157708853,-1.928689863,3.758471784,8.852655479,10.71782051,9.945163256,5.711328043,1.827635001,-4.039415962,-7.518463124,0.172888522,7.046126667,4.329633333,7.344433333,62.71339,300.5569533,77.48067667,85.51571,77.49565,95.96314667,73.60840333,27.90211667,15.5388,139-25,6.55032237176893,2.58116624996226,3.27697470367842,83.865704040103,-233.484176153236,17.3365784773121,545.969999901493,34.1553065362224,35.1899999882644,42.9067231740966,170409.843716816,1325471.85368912,762.383613653689,26.6212454999558,35.620513007867,42.1157505057861,46.6790289998903,54.0971610226756,60.3435294663971,835.495039621608,85.1924381680259,80.6588242724974,44.7352947599058,62.9033619246099,97.5789930393447,788.34194808374,3.20386421349303,2427.73752752841,1919.25342834397,23.9999999916493,80.0000000260895,73.9999999848915
174,11,68.436615,17.4814854,7593594,601757,262.9580904,239.944926,0,0,0.35,0.35,15.14,82.75,0,0.001702564,473,556,617,677,752,825,888,961,1042,1262,292,970,68.42708438,17.49921105,7592563.88,602530.9578,24.43104049,4458.672991,77.73166667,70.95666667,54.225,50.655,47.985,63.10666667,88.245,91.38,100.77,121.1116667,82.33333333,91.275,-10.28553763,-9.854404762,-7.844892473,-3.820166667,1.668924731,6.767611111,9.733548387,8.915322581,4.587444444,-0.005376344,-4.780888889,-8.22655914,-1.095414555,7.083333333,7.816666667,3.45,49.13333333,381.0333333,209.4666667,103.5166667,101.95,108.7833333,107.4,27.48333333,11.95,174-11,1.5130810463088,5.48456838455376,3.61266117971966,97.1092932133283,-482.793023463983,19.5200751356136,2.83999999950835,2.62057079308217,47.1499999962532,2.28941425269894,7035.64746401913,4587.7813950405,939.775000084262,31.8749999847449,42.3249999991874,51.2249999935987,57.2499999751335,65.3999999697098,65.719623742966,1119.06666718081,80.1382082332414,71.4787598119419,36.3096559852127,52.4784836838975,80.6573810570665,1295.37833364618,0.403658656424029,1615.41598444884,1569.95527864946,21.0000000058081,165.000000016404,87.0000000300512
3,11,59.7302666,10.9549408,6628308,272635,17.44,8.61,0,0,2.69,0.6,96.71,0,0,0.030191194,187,191,194,196,199,201,204,207,213,239,154,85,59.71625633,10.94746721,6626761.748,272105.3341,4.815441642,9303.548774,49.20666667,36.76333333,48.0325,42.43916667,59.205,68.91333333,78.13416667,83.66166667,91.89416667,101.56,80.235,54.5175,-5.821370968,-5.862594417,-2.055456989,2.813916667,9.401801075,14.02216667,15.18489247,13.90370968,9.275861111,5.010403226,-0.362222222,-4.161666667,4.279119969,27.44166667,19.255,47.2,129.6916667,71.27333333,76.12166667,86.34333333,90.82166667,99.09166667,106.575,73.26,33.76,3-11,1.82482875909644,2.2628042229822,2.65380963830012,34.3700132982396,-8.68410729050272,8.44235354211135,3.3899999986699,3.10722933485675,18.689999991263,3.33000000002547,9425.56249780439,10100.4714504265,794.562500230152,32.38750000362,47.912500014054,55.4874999911135,61.9750000048803,66.6874999958673,64.375482944098,860.83499962792,68.016950216246,60.6966112096261,33.1737294809383,45.5406787953539,72.1169503739906,326.821666582432,0.359660232428583,2979.49010453967,2744.40966904118,34.9999999828705,67.9999999880247,69.0000000277891
2,267,61.7111168,11.2418938,6847738,301378,11.4673462,8.234478251,0,0,13.10091342,0.909785654,51.67582518,27.6574839,0,0.052065314,670,700,730,770,808,843,883,933,1007,1747,320,1427,61.83452766,11.41226876,6860992.459,310937.1988,5.813704813,551575.6726,30.13357503,22.51861443,24.53489423,25.02219563,43.175874,65.52981847,79.71489363,72.07971533,67.53126453,55.9882572,41.130078,35.75603073,-12.22260737,-11.37667481,-7.965512954,-2.800572903,4.09262144,9.279602353,10.52811816,9.262452809,4.608165367,0.293613578,-6.212875167,-10.18386472,-1.058127852,0.868993333,0.74579,4.93979,52.24486333,203.0201933,74.14428333,86.70461667,78.23955667,72.51619333,47.41018667,9.300226667,0.690546667,2-267,8.23679649952864,2.22294411514128,2.4749498338573,129.428729732489,-505.406990702817,14.2485154770594,549.579999920799,38.0816317278047,15.1599999967523,67.8448165746473,146517.04664184,569621.167253382,563.115211079017,22.1155174899713,30.748276011064,37.0557174879661,39.4957354978893,46.5266789999154,60.8758384735068,630.82524001848,131.97487400225,119.978976308018,58.9087188667267,83.317437333445,132.94000204549,493.455522418342,3.75096285365677,1036.46632893662,1003.63126815465,23.9999999916493,122.000000032543,70.9999999970666
16,194,59.3485146,8.7859697,6595356,146937,27.17,17.5,0,0.61,1.51,4.85,81.08,9.26,0,0.85,249,342,405,450,491,532,569,632,740,1070,120,950,59.39242737,8.695637592,6600801.066,142197.0914,14.55827799,188011.5975,73.93815127,54.21644263,60.64913167,49.91672267,76.45627473,77.663137,95.26801127,109.2019326,117.0652104,129.5251822,105.044174,71.1175907,-7.041630061,-7.066866498,-3.802201119,0.675488333,6.728103372,11.92721008,13.25505018,11.81588959,7.400726424,3.417605505,-1.795358551,-5.350441854,2.513631283,11.58842667,13.00362,22.68457333,159.3663,263.5982933,89.90112,103.1005467,117.8234533,125.1319067,126.85538,54.37639333,25.24984,16-194,5.20192272212536,2.91777073208428,2.50399361671655,49.9406021005548,-54.9674077178876,16.2357104341017,118.470000003949,15.5200000038013,15.6999999944381,27.0600000069641,60472.9453678579,228002.510764285,1020.06196149802,44.1340335215119,64.9542020036468,72.8836139936828,82.1277309640643,84.9462194593064,64.7793012385453,1112.67985345409,107.284211040057,96.3684222564592,49.2526323539043,66.5631607756243,109.478948868683,718.705490548023,1.95905787958367,1924.55904894642,1586.99753138151,32.0000000064088,97.0000000481718,95.0000000379486
26,29,58.3503761,6.3442149,6500337,-5758,20.38,18.38,0,1.59,1.08,9.3,22.7,58.68,0,1,174,223,240,266,297,329,355,387,428,545,35,510,58.37701154,6.435214274,6502613.313,-8.656660536,15.04416781,60304.88226,183.2612822,129.2207054,142.5757049,85.7740385,104.4812821,100.9979485,117.5786541,158.1300639,214.2838461,248.2626282,239.641987,204.2994232,-1.831813489,-2.192318584,-0.355467324,2.743059823,7.727919761,11.45143802,12.64984491,12.3346588,9.460822644,6.436904471,2.401074801,-0.438207194,5.032326387,158.2167667,111.6444333,153.5708333,173.3567,139.2536,106.7901333,124.1226333,166.3366667,225.9481667,262.2782,241.6992667,181.8025667,26-29,4.08289113300315,2.96424160646262,3.88041905757726,4.80626077375177,-0.0449157912105425,11.8005762571156,52.9499999974894,12.9900000041242,58.4300000253384,16.6700000039558,50211.632904518,91816.4523454462,1928.50756427012,61.3586535273133,83.0355770405585,99.6269229693119,120.269230957289,136.599039003709,56.4061960210916,2045.01996650221,98.9070813324278,88.9858421400545,43.6539831444567,61.0995585432465,94.7787626040491,2456.08737064221,1.05453650959777,1734.02176991625,1138.9024039012,35.99999998358,144.000000061056,124.000000048975
200,4,69.9809265,19.1041241,7769022,656700,21.06,27.48,0,0.42,1.29,14.8,21.25,49.73,0,10.12,20,84,139,195,243,280,353,450,574,1047,19,1028,69.92641479,19.16881671,7763126.842,659515.4126,13.15156888,123967.5795,88.93118683,85.3587375,70.84843427,63.01250027,52.10598513,64.0861363,72.30613633,78.9270962,107.29899,134.7077778,107.967045,107.2163387,-5.722720762,-5.601468748,-4.482196155,-1.472666663,3.000830891,7.327412452,10.32298142,9.683848168,6.067154038,2.073254314,-1.971818184,-4.561293589,1.221943098,31.36310667,35.92972,36.56364,116.1473533,240.553,114.5357,76.96540667,82.59898,109.70568,121.6347267,73.08859333,48.76549333,200-4,4.51884941167332,3.34920208654378,3.7018738991276,31.3764521348207,-90.047689960949,15.5097711137205,136.009999939522,17.2799999935043,50.7300000213777,20.4200000053803,68609.3512485237,184693.157695941,1032.76636480021,29.1999999919923,45.819318477227,53.4931814902874,62.7738640311383,68.901136513522,67.4432925892772,1087.85139977643,96.1689673585895,86.3689672548476,39.8420696335342,58.6020702232057,89.587587677534,1220.66424173376,1.98238282279105,1357.93807916663,911.459300502455,23.0000000016296,110.000000022834,83.0000000168824
35,16,59.2807007,6.380724,6603103,9729,35.23,38.79,0,0,3.79,10,33.08,46.1,0,3.54,386,456,522,589,626,681,736,787,894,1128,338,790,59.28549183,6.484547163,6602760.242,15615.2357,11.96920019,66077.16618,205.5481818,139.4913638,164.3770454,86.5759088,93.5992424,114.7254547,129.9444695,159.1063636,245.9494699,267.1446968,257.5908332,253.8973483,-4.330559624,-4.546725529,-2.776395397,0.339618677,5.571251217,9.633957081,10.90411046,10.52632209,7.233661603,4.092646629,-0.377479814,-3.211867076,2.75487836,98.68926667,66.8876,97.4367,188.2548,377.4672667,235.4353333,166.4048333,178.0481,264.3092333,278.7189333,209.7387667,159.6746,35-16,4.49666543210001,3.68361562443884,4.12716445967145,20.6727130360603,-21.4014868746669,19.4285168425179,45.3399999964008,13.2000000053813,70.3000000128917,20.2200000082432,44083.9724999054,100481.621589265,2117.95037761756,69.379545524912,96.2909089576065,124.186364520128,148.539772995233,164.619318055737,58.0409655025027,2321.06543391738,67.0785726899633,61.6111121305161,30.9753973338899,44.6087308126919,68.3611122093361,4440.96083369648,1.02849170095295,2216.180449873,1457.37022965005,32.0000000064088,233.000000101192,156.999999945316
16,66,59.8355484,8.3206148,6651976,126013,30.84,43.95,0,0,20.22,7.1,66.82,2.47,0,3.06,952,965,979,991,1005,1017,1025,1037,1058,1058,939,119,59.84265023,8.314103319,6652821.054,125709.0139,8.637842949,11131.94119,63.1944449,46.55388887,53.965,39.36277753,65.51388927,79.52500007,90.4461109,101.5622218,99.933889,100.2961112,77.78166673,60.4972224,-8.83406813,-8.827905061,-6.962240176,-2.969740771,3.025842253,8.303037011,9.863960542,8.917455148,4.825833288,1.17530463,-3.998537058,-7.197813634,-0.22323933,1.882333333,1.06,0.531,27.23666667,363.997,153.1643333,98.01566667,107.1486667,104.462,87.94166667,15.038,2.568666667,16-66,1.87616630429522,3.80555076091763,3.07760481709628,77.9319077660294,-337.479193924359,19.0787054068142,6.59999999978629,2.46000000013709,29.150000005932,3.52000000137278,14605.5644529442,16284.1669994175,878.632222769953,30.1416669930993,43.7166669882127,52.0750005130931,60.3333340212711,65.341667486778,61.8242143077,963.045999951018,57.6063841789474,52.1054381817375,26.6212770195291,37.5621754503052,58.6699773570355,1334.67666767244,0.451882569904634,2467.29803029467,1686.65775499561,25.9999999994415,85.9999999781983,65.9999999982559
98,4,62.0681801,6.931252,6908022,79110,56.66,50.11,3.79,2.24,0.36,4.2,17.59,64.86,0,0.26,428,607,765,877,982,1085,1183,1281,1408,1848,147,1701,62.01829553,7.029966143,6901961.192,83563.94167,26.8402202,150774.7937,128.3408395,97.3341486,109.1028537,62.8073622,51.24853693,64.66297393,87.17302177,91.995324,154.5807914,157.5543167,144.6693047,163.6061155,-7.184550167,-7.01199075,-5.237884266,-2.494316552,3.224018734,7.125260598,8.664605846,8.323761125,4.370391699,1.346852323,-3.462294952,-5.811680205,0.154347786,25.1854,18.43474,28.49058,74.02810667,314.3989,344.718,226.6358333,142.0448933,158.2229867,136.251,56.59738,34.92751333,98-4,4.5486261667693,3.93398017278019,3.9472233867308,49.1680142780856,-143.703615424807,17.7312971888692,138.779999934579,15.1000000027047,61.500000011533,20.6900000050183,59845.1989665551,174671.252663945,1313.07558856214,37.492446011825,59.140287514284,73.1028775097896,82.4611515389544,95.0323745230628,67.08362718376,1559.93533272039,86.965715824026,81.1042873738797,38.1671436260308,54.2157155384043,81.3442874240827,2456.95261593138,2.31898300579627,1258.61978145481,1086.43027534311,14.9999999984668,81.0000000265325,89.0000000238396
83,7,61.4432411,6.4689589,6841930,45951,49.47847461,36.84777432,31.23,0,0.43,4.95,3.21,58.78,0,2.161817991,762,892,983,1085,1184,1277,1357,1434,1505,1635,520,1115,61.4591991,6.544519039,6843083.656,50215.21607,19.58954587,82204.10516,178.2502022,128.8747478,152.1154547,83.0538889,73.4372724,97.3141918,114.6027775,132.002828,233.6214145,227.8175247,201.9624244,219.5866665,-7.907256438,-7.916812145,-6.537201048,-4.015961267,1.459781681,5.521190241,7.250135217,7.048413166,3.221239049,0.196992485,-4.353111109,-6.55389539,-1.048873797,12.29673333,6.770333333,8.982033333,28.9798,267.0973667,505.3533333,416.312,265.4591667,212.8157333,156.0149333,45.14013333,18.37993333,83-7,3.80921884477704,3.63357217551251,4.92432716969018,62.6759145392195,-279.367270717659,16.3431137394317,65.650000016491,10.5702493187761,119.410000054297,14.5101482074045,40079.1404632062,99746.8783973222,1842.63939396566,50.2795454848299,72.3454545313864,95.5295455379395,118.539393982431,137.484848457697,51.832482343183,1943.60149942627,72.8727023114738,63.6925297926301,30.8370694851245,43.2810351601247,68.7778746617743,2916.33868644844,1.63800917375791,1519.37362333993,1252.15697100102,18.000000001869,197.000000051616,107.999999986584
48,5,59.9693947,6.7252612,6676909,38833,81.95185914,86.16652618,0,0,0,9.128630705,7.468879668,76.34854772,0,3.336231631,763,940,1060,1174,1232,1278,1325,1379,1442,1635,595,1040,59.98036689,6.768653644,6677862.419,41242.95807,15.00069292,258946.1228,154.7073052,110.2449168,129.6272778,69.28786123,75.05763907,98.7852498,108.5357223,136.577,208.932361,219.549139,189.9019164,188.1881663,-7.912706095,-8.074900725,-7.042778675,-4.182791673,1.07092024,5.659961122,7.405004487,7.242426514,3.711253697,0.532680113,-3.944284274,-6.620672032,-1.012990609,7.15781,4.62781,5.869786667,21.91724,229.4665533,492.524,376.52621,226.58166,203.63585,163.14162,44.34572667,19.95566333,48-5,3.26756790256998,4.46782038313385,4.24305671421144,65.2040217186055,-349.326973826348,15.148153461726,120.500000008349,11.0261974645554,76.3900000341259,10.6769999979055,62956.0938881475,333766.521468924,1689.39455457691,47.2112500165761,74.0166670315687,91.8587499870271,100.722917020741,115.836250014382,58.3323242188299,1795.74993004672,120.884723845232,107.540279993495,50.6833340198257,76.7416679759316,116.213891097288,4031.20588811051,1.91403234872848,2769.84665377232,2148.93047959377,25.9999999994415,169.000000013001,115.999999987662
196,11,69.0229797,19.5810814,7663756,682880,11.52064532,15.04139712,0.313293023,0.156646511,1.879758138,7.049093017,12.84501394,69.86434412,0,3.996812953,338,570,648,690,740,797,866,946,1049,1586,102,1484,68.90905994,20.02777866,7652696.438,701816.5038,11.32828304,721241.7802,34.19832567,31.82375593,20.32357863,19.0427284,21.63852903,36.5238338,60.63331777,53.44181493,44.19357393,51.85435037,36.3719721,36.95019323,-14.74061707,-13.8713221,-10.96909553,-5.872143989,0.363993806,6.30826759,9.511052556,8.214991506,3.451128152,-2.102188242,-8.462618839,-12.8729278,-3.42012333,2.762233333,4.070363333,2.905946667,28.78789667,177.8466367,74.44565667,58.96482667,54.83763333,43.36181,35.92184667,7.103403333,4.07631,196-11,7.07700501693203,2.77517270088958,2.83684301754867,192.413576801948,-1319.81316572034,13.3359152929223,638.37999979313,48.9309065197779,22.8300000104629,50.0840000096812,169985.218117188,839935.976951598,446.995973614869,20.594053498451,25.9090770096374,29.6733184990562,34.6197189993225,37.4191710122675,59.7448443464517,495.084563335865,103.340279652985,93.6222233261502,46.2611119278229,66.5430567454484,102.693057618684,838.905162730435,3.75550300761618,1315.73040174197,1129.80008824737,21.9999999921171,75.0000000347767,59.0000000055625
75,23,61.3470192,7.3982182,6825127,93991,83.55187826,79.09213748,0,0.02,0.3,0.98,16.2,78.22,0,0.050610619,706,940,1029,1106,1148,1188,1227,1265,1306,1467,17,1450,61.34432949,7.518389678,6823979.881,100425.6169,18.34769893,49691.48543,93.03546117,60.04900703,71.3707092,33.8939007,39.57638287,58.74815593,73.80971617,81.5134042,115.0812057,118.1158157,101.8462408,108.6385822,-8.873809185,-8.761856391,-7.093523214,-3.786283681,2.0173553,6.51643497,8.160702361,7.631679262,3.513702138,0.047172262,-4.936829779,-7.390928856,-1.079682068,5.185933333,3.6156,6.109433333,28.33066667,282.0797,289.6402333,116.3991667,89.3366,111.2045333,90.00836667,22.9773,8.0102,75-23,3.82747709420456,4.38317769045493,3.6157234075641,76.7701274165076,-356.932408890049,16.795228489068,45.9199999994806,12.3931549868018,47.2700000092108,14.6495809066606,36430.9767012976,52880.2578157164,955.678581787228,29.7404254922718,43.8329789883033,56.8170209812886,68.3127654672111,76.1021274914107,52.4895372888212,1052.89773325329,112.733473371176,104.219836011932,52.0780999010543,72.4747947650262,114.071489645316,2117.39396984548,1.2604657997639,1151.57356332395,1082.13165126286,14.9999999984668,114.999999958226,71.999999998844
19,73,59.002037,8.2992134,6559587,115460,27.84432472,21.37102067,0,0,6.21407488,9.079689704,52.81963648,10.87463104,0,2.440863012,575,596,621,643,667,696,732,758,794,921,273,648,59.0509976,8.362463023,6564796.743,119555.3285,9.808292896,78348.65937,76.94989247,53.51424723,59.839086,50.10241957,78.40822557,74.21236543,91.27333327,107.801452,120.7162371,135.3482797,112.2554303,74.53951643,-6.65237252,-6.956294878,-4.295582727,-0.187792122,5.7193323,10.88453225,12.33470344,11.06105966,7.007043001,3.206198403,-1.720272403,-4.908263954,2.124357538,10.57853333,13.65366667,17.66886667,126.5601667,310.3824,90.75666667,96.47596667,115.3916333,129.2527333,133.2315667,60.39726667,27.9607,19-73,4.27553578987343,3.1077664011934,3.05527172187824,48.390038429689,-79.2622254891786,17.6176729450856,64.3699999958466,11.5781680598631,28.5200000129454,18.2802062904886,54839.386690624,112491.495250992,1034.96048476539,42.150806486938,60.6645159859956,68.243548491501,82.7354840058148,90.1596769815047,53.8521964461542,1132.31016660501,103.115386552461,93.1846168676197,45.810257045274,62.5538473866164,103.310258083026,1148.89214975475,1.17379139121558,1747.5764441233,1217.16109036174,34.9999999828705,115.999999987662,97.0000000481718
